MN-502,Rochester/Southeast Minnesota CoC,417,197,216,413,4,124,93,27,120,4,293,104,189,293,0,97,35,62,97,0,70,66,66,4
MN-503,"Dakota, Anoka, Washington, Scott, Carver Counties",840,286,447,733,107,196,67,64,131,65,644,219,383,602,42,207,72,120,192,15,72,48,48,24
MN-504,Northeast Minnesota CoC,210,31,89,120,90,69,19,8,27,42,141,12,81,93,48,45,4,28,32,13,35,12,12,23
MN-505,St. Cloud/Central Minnesota CoC,451,163,180,343,108,228,85,68,153,75,223,78,112,190,33,72,27,39,66,6,102,73,73,29
MN-506,Northwest Minnesota CoC,261,70,155,225,36,87,35,28,63,24,174,35,127,162,12,54,11,37,48,6,41,28,28,13
MN-508,Moorhead/West Central Minnesota CoC,272,53,139,192,80,126,14,54,68,58,146,39,85,124,22,45,13,26,39,6,22,10,10,12
MN-509,Duluth/St.Louis County CoC,504,129,227,356,148,262,69,60,129,133,242,60,167,227,15,93,28,61,89,4,87,33,33,54
MN-511,Southwest Minnesota CoC,105,55,26,81,24,57,32,15,47,10,48,23,11,34,14,15,7,4,11,4,12,8,8,4
MO-500,St. Louis County CoC,643,282,132,414,229,221,89,42,131,90,422,193,90,283,139,132,67,28,95,37,74,63,63,11
MO-501,St.Louis City CoC,"1,306",580,393,973,333,842,427,184,611,231,464,153,209,362,102,161,54,78,132,29,147,136,136,11
MO-503,"St. Charles City & County, Lincoln, Warren Counties CoC",830,113,436,549,281,338,58,150,208,130,492,55,286,341,151,175,19,108,127,48,37,26,26,11
MO-600,"Springfield/Greene, Christian, Webster Counties CoC",418,102,281,383,35,201,40,137,177,24,217,62,144,206,11,71,19,47,66,5,22,0,0,22
MO-602,"Joplin/Jasper, Newton Counties CoC",322,102,183,285,37,261,90,134,224,37,61,12,49,61,0,21,4,17,21,0,25,23,23,2
MO-603,"St. Joseph/Andrew, Buchanan, DeKalb Counties CoC",159,105,50,155,4,96,74,18,92,4,63,31,32,63,0,23,14,9,23,0,32,28,28,4
MO-604a,"Kansas City, Independence, Lee’s Summit/Jackson, Wyandotte Counties, MO & KS","1,809",835,735,"1,570",239,"1,116",555,360,915,201,693,280,375,655,38,215,87,116,203,12,404,278,278,126
MO-606,Missouri Balance of State CoC,"1,694",820,500,"1,320",374,886,410,261,671,215,808,410,239,649,159,256,137,71,208,48,194,166,166,28
MS-500,"Jackson/Rankin, Madison Counties CoC",922,135,291,426,496,693,108,188,296,397,229,27,103,130,99,73,8,35,43,30,312,87,87,225
MS-501,Mississippi Balance of State CoC,"1,242",346,314,660,582,581,132,145,277,304,661,214,169,383,278,199,61,45,106,93,125,59,59,66
MS-503,Gulf Port/Gulf Coast Regional CoC,633,43,92,135,498,569,21,61,82,487,64,22,31,53,11,29,9,15,24,5,85,6,6,79
MT-500,Montana Statewide CoC,"1,196",404,429,833,363,752,268,213,481,271,444,136,216,352,92,133,40,71,111,22,160,107,107,53
NC-500,Winston-Salem/Forsyth County CoC,489,291,130,421,68,395,265,62,327,68,94,26,68,94,0,33,8,25,33,0,119,116,116,3
NC-501,Asheville/Buncombe County CoC,518,179,247,426,92,432,157,183,340,92,86,22,64,86,0,35,11,24,35,0,180,147,147,33
NC-502,Durham City & County CoC,536,275,227,502,34,437,221,182,403,34,99,54,45,99,0,34,18,16,34,0,142,108,108,34
NC-503,North Carolina Balance of State CoC,"2,821","1,359",650,"2,009",812,"1,860",846,380,"1,226",634,961,513,270,783,178,328,171,91,262,66,180,140,140,40
NC-504,"Greensboro, High Point CoC","1,078",478,470,948,130,746,363,265,628,118,332,115,205,320,12,99,33,63,96,3,82,56,56,26
NC-505,Charlotte/Mecklenberg CoC,"2,594","1,128",916,"2,044",550,"1,930",802,581,"1,383",547,664,326,335,661,3,176,104,71,175,1,374,343,343,31
NC-506,"Wilmington/Brunswick, New Hanover, Pender Counties CoC",630,205,263,468,162,343,140,109,249,94,287,65,154,219,68,107,20,59,79,28,118,73,73,45
NC-507,Raleigh/Wake County CoC,"1,152",508,397,905,247,881,334,300,634,247,271,174,97,271,0,79,52,27,79,0,54,54,54,0
NC-509,"Gastonia/Cleveland, Gaston, Lincoln Counties CoC",580,194,30,224,356,427,134,12,146,281,153,60,18,78,75,51,21,6,27,24,24,10,10,14
NC-511,Fayetteville/Cumberland County CoC,965,90,173,263,702,411,68,8,76,335,554,22,165,187,367,145,7,45,52,93,45,19,19,26
NC-513,Chapel Hill/Orange County CoC,156,81,70,151,5,110,81,24,105,5,46,0,46,46,0,19,0,19,19,0,42,37,37,5
NC-516,Northwest North Carolina CoC,"1,399",85,27,112,"1,287","1,187",39,20,59,"1,128",212,46,7,53,159,78,16,3,19,59,130,4,4,126
ND-500,North Dakota Statewide CoC,773,487,278,765,8,548,329,211,540,8,225,158,67,225,0,72,49,23,72,0,70,66,66,4
NE-500,Nebraska Balance of State CoC,"1,483",440,491,931,552,662,210,211,421,241,821,230,280,510,311,252,62,94,156,96,99,54,54,45
NE-501,"Omaha, Council Bluffs CoC","1,262",783,418,"1,201",61,958,669,228,897,61,304,114,190,304,0,98,38,60,98,0,322,297,297,25
NE-502,Lincoln CoC,973,370,577,947,26,452,177,252,429,23,521,193,325,518,3,180,55,124,179,1,74,62,62,12
NH-500,New Hampshire Balance of State CoC,769,531,188,719,50,397,276,79,355,42,372,255,109,364,8,122,80,39,119,3,202,177,177,25
NH-501,Manchester CoC,508,147,190,337,171,316,96,56,152,164,192,51,134,185,7,73,17,54,71,2,59,52,52,7
NH-502,Nashua/Hillsborough County CoC,368,214,136,350,18,178,107,56,163,15,190,107,80,187,3,64,34,29,63,1,69,56,56,13
NJ-500,Atlantic City & County CoC,461,339,0,339,122,315,218,0,218,97,146,121,0,121,25,52,42,0,42,10,66,35,35,31
NJ-501,Bergen County CoC,"1,433",340,"1,014","1,354",79,572,192,321,513,59,861,148,693,841,20,313,59,246,305,8,75,48,48,27
NJ-502,Burlington County CoC,979,699,250,949,30,382,297,61,358,24,597,402,189,591,6,182,124,55,179,3,82,75,75,7
NJ-503,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC","1,116",775,147,922,194,603,362,110,472,131,513,413,37,450,63,176,141,13,154,22,93,72,72,21
NJ-504,Newark/Essex County CoC,"1,730","1,132",407,"1,539",191,764,518,97,615,149,966,614,310,924,42,307,194,99,293,14,125,92,92,33
NJ-506,"Jersey City, Bayonne/Hudson County CoC","1,779","1,374",276,"1,650",129,563,378,89,467,96,"1,216",996,187,"1,183",33,448,369,68,437,11,72,45,45,27
NJ-507,New Brunswick/Middlesex County CoC,796,311,272,583,213,432,178,107,285,147,364,133,165,298,66,133,49,58,107,26,45,25,25,20
NJ-508,Monmouth County CoC,676,400,238,638,38,300,224,53,277,23,376,176,185,361,15,134,59,70,129,5,72,61,61,11
NJ-509,Morris County CoC,302,177,80,257,45,151,79,29,108,43,151,98,51,149,2,55,36,18,54,1,46,27,27,19
NJ-510,Lakewood Township/Ocean County CoC,453,358,48,406,47,253,196,17,213,40,200,162,31,193,7,67,51,13,64,3,46,40,40,6
NJ-511,Paterson/Passaic County CoC,306,184,23,207,99,179,97,15,112,67,127,87,8,95,32,41,28,2,30,11,38,18,18,20
NJ-512,Salem County CoC,148,121,25,146,2,85,77,6,83,2,63,44,19,63,0,22,15,7,22,0,20,18,18,2
NJ-513,Somerset County CoC,298,107,176,283,15,177,63,102,165,12,121,44,74,118,3,32,15,16,31,1,7,7,7,0
NJ-514,Trenton/Mercer County CoC,"1,062",676,344,"1,020",42,515,391,95,486,29,547,285,249,534,13,197,98,93,191,6,86,86,86,0
NJ-515,Elizabeth/Union County CoC,"1,116",437,640,"1,077",39,490,265,194,459,31,626,172,446,618,8,221,66,153,219,2,41,37,37,4
NJ-516,"Warren, Sussex, Hunterdon Counties CoC",514,172,329,501,13,181,96,78,174,7,333,76,251,327,6,118,30,87,117,1,20,18,18,2
NM-500,Albuquerque CoC,"2,002",481,590,"1,071",931,"1,454",379,238,617,837,548,102,352,454,94,180,33,108,141,39,403,152,152,251
NM-501,New Mexico Balance of State CoC,"1,473",504,533,"1,037",436,889,258,227,485,404,584,246,306,552,32,124,35,76,111,13,376,189,189,187
NV-500,Las Vegas/Clark County CoC,"9,949",825,"6,179","7,004","2,945","8,566",730,"4,904","5,634","2,932","1,383",95,"1,275","1,370",13,342,31,307,338,4,"1,090",117,117,973
NV-501,"Reno, Sparks/Washoe County CoC",700,432,213,645,55,522,302,169,471,51,178,130,44,174,4,53,34,18,52,1,104,75,75,29
NV-502,Nevada Balance of State CoC,440,54,89,143,297,306,14,24,38,268,134,40,65,105,29,43,13,21,34,9,103,4,4,99
NY-500,"Rochester, Irondequoit, Greece/Monroe County CoC",663,496,167,663,0,340,265,75,340,0,323,231,92,323,0,104,70,34,104,0,86,86,86,0
NY-501,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",184,32,146,178,6,145,14,128,142,3,39,18,18,36,3,14,6,7,13,1,2,2,2,0
NY-503,Albany City & County CoC,639,489,115,604,35,429,309,85,394,35,210,180,30,210,0,68,57,11,68,0,66,38,38,28
NY-504,Cattaragus County CoC,74,23,34,57,17,47,13,17,30,17,27,10,17,27,0,10,4,6,10,0,0,0,0,0
NY-505,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",874,445,397,842,32,700,329,343,672,28,174,116,54,170,4,56,34,20,54,2,90,76,76,14
NY-506,"Fulton, Montgomery, Schoharie Counties CoC",24,20,0,20,4,15,11,0,11,4,9,9,0,9,0,3,3,0,3,0,5,2,2,3
NY-507,Schenectady City & County CoC,258,182,14,196,62,178,122,0,122,56,80,60,14,74,6,31,24,4,28,3,32,13,13,19
NY-508,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC","1,069",480,460,940,129,801,359,316,675,126,268,121,144,265,3,99,39,59,98,1,296,172,172,124
NY-510,Ithaca/Tompkins County CoC,75,33,32,65,10,45,25,10,35,10,30,8,22,30,0,9,3,6,9,0,19,9,9,10
NY-511,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",213,92,110,202,11,195,84,100,184,11,18,8,10,18,0,7,2,5,7,0,64,60,60,4
NY-512,Troy/Rensselaer County CoC,298,232,28,260,38,75,33,4,37,38,223,199,24,223,0,82,72,10,82,0,27,13,13,14
NY-513,"Wayne, Ontario, Seneca, Yates Counties CoC",81,70,11,81,0,43,32,11,43,0,38,38,0,38,0,15,15,0,15,0,5,5,5,0
NY-514,"Jamestown, Dunkirk/Chautauqua County CoC",128,34,89,123,5,85,19,61,80,5,43,15,28,43,0,21,7,14,21,0,16,16,16,0
NY-516,Clinton County CoC,136,107,17,124,12,107,78,17,95,12,29,29,0,29,0,13,13,0,13,0,11,11,11,0
NY-518,"Utica, Rome/Oneida, Madison Counties CoC",343,100,226,326,17,251,66,168,234,17,92,34,58,92,0,32,9,23,32,0,19,14,14,5
NY-519,"Columbia, Greene Counties CoC",267,206,54,260,7,145,84,54,138,7,122,122,0,122,0,38,38,0,38,0,8,8,8,0
NY-520,"Franklin, Essex Counties CoC",14,5,0,5,9,8,5,0,5,3,6,0,0,0,6,3,0,0,0,3,4,1,1,3
NY-522,"Jefferson, Lewis, St. Lawrence Counties CoC",276,126,149,275,1,244,96,147,243,1,32,30,2,32,0,11,10,1,11,0,14,14,14,0
NY-523,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties Co",195,122,42,164,31,145,82,35,117,28,50,40,7,47,3,19,16,2,18,1,34,11,11,23
NY-600,New York City CoC,"49,343","39,727","7,288","47,015","2,328","18,188","10,476","5,384","15,860","2,328","31,155","29,251","1,904","31,155",0,"9,633","8,957",676,"9,633",0,"3,103","1,543","1,543","1,560"
NY-601,Poughkeepsie/Dutchess County CoC,474,226,178,404,70,284,113,101,214,70,190,113,77,190,0,73,39,34,73,0,47,36,36,11
NY-602,"Newburgh, Middletown/Orange County CoC",450,301,44,345,105,274,169,0,169,105,176,132,44,176,0,61,46,15,61,0,73,29,29,44
NY-603,"Nassau, Suffolk Counties CoC","2,639","1,738",592,"2,330",309,817,343,179,522,295,"1,822","1,395",413,"1,808",14,542,390,145,535,7,54,40,40,14
NY-604,"Yonkers, Mount Vernon/Westchester County CoC","1,531","1,060",305,"1,365",166,555,321,68,389,166,976,739,237,976,0,331,263,68,331,0,121,52,52,69
NY-606,Rockland County CoC,139,43,34,77,62,102,20,20,40,62,37,23,14,37,0,13,9,4,13,0,25,2,2,23
NY-607,Sullivan County CoC,369,366,0,366,3,124,121,0,121,3,245,245,0,245,0,76,76,0,76,0,14,12,12,2
NY-608,Kingston/Ulster County CoC,311,139,28,167,144,215,65,28,93,122,96,74,0,74,22,38,31,0,31,7,45,7,7,38
OH-500,Cincinnati/Hamilton County CoC,"1,140",686,411,"1,097",43,781,517,221,738,43,359,169,190,359,0,114,55,59,114,0,268,262,262,6
OH-501,Toledo/Lucas County CoC,945,409,318,727,218,597,290,160,450,147,348,119,158,277,71,120,47,55,102,18,312,247,247,65
OH-502,Cleveland/Cuyahoga County CoC,"2,236","1,218",887,"2,105",131,"1,743",966,651,"1,617",126,493,252,236,488,5,162,81,80,161,1,584,545,545,39
OH-503,Columbus/Franklin County CoC,"1,359","1,120",131,"1,251",108,972,762,108,870,102,387,358,23,381,6,119,109,9,118,1,271,174,174,97
OH-504,Youngstown/Mahoning County CoC,183,67,110,177,6,83,52,25,77,6,100,15,85,100,0,31,4,27,31,0,7,6,6,1
OH-505,"Dayton, Kettering/Montgomery County CoC",837,572,251,823,14,502,353,135,488,14,335,219,116,335,0,112,69,43,112,0,52,44,44,8
OH-506,"Akron, Barberton/Summit County CoC",820,327,331,658,162,549,233,174,407,142,271,94,157,251,20,93,29,54,83,10,217,119,119,98
OH-507,Ohio Balance of State CoC,"4,770","1,650","2,108","3,758","1,012","2,324",943,686,"1,629",695,"2,446",707,"1,422","2,129",317,844,248,501,749,95,537,405,405,132
OH-508,"Canton, Massillon, Alliance/Stark County CoC",410,173,160,333,77,223,119,35,154,69,187,54,125,179,8,53,18,32,50,3,55,36,36,19
OK-500,North Central Oklahoma CoC,316,116,56,172,144,156,42,19,61,95,160,74,37,111,49,61,30,15,45,16,36,23,23,13
OK-501,Tulsa City & County CoC,826,560,237,797,29,646,451,166,617,29,180,109,71,180,0,59,35,24,59,0,83,78,78,5
OK-502,Oklahoma City CoC,"1,475",803,300,"1,103",372,"1,208",652,190,842,366,267,151,110,261,6,95,46,47,93,2,384,322,322,62
OK-503,Oklahoma Balance of State CoC,340,229,60,289,51,207,145,30,175,32,133,84,30,114,19,56,37,15,52,4,7,7,7,0
OK-504,Norman/Cleveland County CoC,585,132,157,289,296,370,94,80,174,196,215,38,77,115,100,69,13,26,39,30,51,23,23,28
OK-505,Northeast Oklahoma CoC,635,181,83,264,371,328,90,26,116,212,307,91,57,148,159,103,30,20,50,53,72,71,71,1
OK-506,Southwest Oklahoma Regional CoC,272,210,42,252,20,156,139,0,139,17,116,71,42,113,3,30,19,10,29,1,13,7,7,6
OK-507,Southeastern Oklahoma Regional CoC,389,85,56,141,248,156,31,30,61,95,233,54,26,80,153,72,16,9,25,47,8,7,7,1
OR-500,"Eugene, Springfield/Lane County CoC","2,232",681,318,999,"1,233","1,506",421,96,517,989,726,260,222,482,244,237,79,78,157,80,498,273,273,225
OR-501,"Portland, Gresham/Multnomah County CoC","4,085",820,"1,674","2,494","1,591","2,945",650,782,"1,432","1,513","1,140",170,892,"1,062",78,391,54,302,356,35,785,231,231,554
OR-502,"Medford, Ashland/Jackson County CoC",899,85,769,854,45,756,71,646,717,39,143,14,123,137,6,57,6,49,55,2,41,27,27,14
OR-503,Central Oregon CoC,742,87,223,310,432,390,56,84,140,250,352,31,139,170,182,106,12,42,54,52,203,22,22,181
OR-505,Oregon Balance of State CoC,"6,777",924,"1,522","2,446","4,331","3,109",629,493,"1,122","1,987","3,668",295,"1,029","1,324","2,344","1,197",106,326,432,765,937,366,366,571
OR-506,"Hillsboro, Beaverton/Washington County CoC",748,86,126,212,536,373,7,39,46,327,375,79,87,166,209,117,22,30,52,65,182,0,0,182
OR-507,Clackamas County CoC,"1,826",32,95,127,"1,699","1,364",4,14,18,"1,346",462,28,81,109,353,128,9,23,32,96,196,0,0,196
PA-500,Philadelphia CoC,"6,304","3,659","2,139","5,798",506,"3,054","2,155",393,"2,548",506,"3,250","1,504","1,746","3,250",0,"1,020",477,543,"1,020",0,596,186,186,410
PA-501,Harrisburg/Dauphin County CoC,421,209,156,365,56,241,125,60,185,56,180,84,96,180,0,64,30,34,64,0,154,115,115,39
PA-502,"Upper Darby, Chester, Haverford/Delaware County CoC",778,374,353,727,51,272,158,63,221,51,506,216,290,506,0,134,57,77,134,0,92,55,55,37
PA-503,"Wilkes-Barre, Hazleton/Luzerne County CoC",202,101,98,199,3,131,88,40,128,3,71,13,58,71,0,25,4,21,25,0,23,22,22,1
PA-504,"Lower Merion, Norristown, Abington/Montgomery County CoC",469,219,212,431,38,181,116,32,148,33,288,103,180,283,5,108,35,71,106,2,67,50,50,17
PA-505,Chester County CoC,351,147,187,334,17,180,114,49,163,17,171,33,138,171,0,54,12,42,54,0,61,61,61,0
PA-506,Reading/Berks County CoC,385,169,209,378,7,223,121,95,216,7,162,48,114,162,0,57,16,41,57,0,48,45,45,3
PA-508,Scranton/Lackawanna County CoC,280,77,151,228,52,118,52,38,90,28,162,25,113,138,24,58,10,37,47,11,33,23,23,10
PA-509,Eastern Pennsylvania CoC,"1,908",709,"1,062","1,771",137,791,390,272,662,129,"1,117",319,790,"1,109",8,368,106,260,366,2,145,83,83,62
PA-510,Lancaster City & County CoC,666,217,432,649,17,380,148,218,366,14,286,69,214,283,3,104,25,78,103,1,45,44,44,1
PA-511,"Bristol, Bensalem/Bucks County CoC",474,113,327,440,34,170,32,112,144,26,304,81,215,296,8,86,25,60,85,1,22,17,17,5
PA-600,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC","1,418",303,833,"1,136",282,907,203,422,625,282,511,100,411,511,0,181,31,150,181,0,329,173,173,156
PA-601,Western Pennsylvania CoC,831,384,427,811,20,427,235,172,407,20,404,149,255,404,0,139,52,87,139,0,88,76,76,12
PA-603,Beaver County CoC,220,51,151,202,18,133,17,104,121,12,87,34,47,81,6,26,10,14,24,2,14,5,5,9
PA-605,Erie City & County CoC,389,222,128,350,39,176,113,54,167,9,213,109,74,183,30,73,31,30,61,12,81,72,72,9
PR-502,Puerto Rico Balance of Commonwealth CoC,"1,775",310,558,868,907,"1,597",286,512,798,799,178,24,46,70,108,61,6,19,25,36,"1,045",511,511,534
PR-503,South-Southeast Puerto Rico CoC,"2,295",241,216,457,"1,838","2,133",157,178,335,"1,798",162,84,38,122,40,48,20,13,33,15,"1,150",150,150,"1,000"
RI-500,Rhode Island Statewide CoC,"1,607",819,737,"1,556",51,"1,139",616,472,"1,088",51,468,203,265,468,0,202,99,103,202,0,220,190,190,30
SC-500,Charleston/Low Country CoC,416,173,174,347,69,337,142,126,268,69,79,31,48,79,0,27,9,18,27,0,55,55,55,0
SC-501,"Greenville, Anderson, Spartanburg/Upstate CoC","1,164",537,471,"1,008",156,753,392,208,600,153,411,145,263,408,3,131,46,84,130,1,210,140,140,70
SC-502,Columbia/Midlands CoC,"1,368",505,424,929,439,993,379,233,612,381,375,126,191,317,58,131,43,68,111,20,180,102,102,78
SC-503,"Myrtle Beach, Sumter City & County CoC","1,525",362,390,752,773,"1,111",205,260,465,646,414,157,130,287,127,185,85,50,135,50,229,95,95,134
SD-500,South Dakota Statewide CoC,731,371,296,667,64,445,218,163,381,64,286,153,133,286,0,87,42,45,87,0,109,45,45,64
TN-500,Chattanooga/Southeast Tennessee CoC,513,184,122,306,207,363,139,63,202,161,150,45,59,104,46,47,15,18,33,14,162,37,37,125
TN-501,Memphis/Shelby County CoC,"1,613",489,"1,055","1,544",69,978,334,575,909,69,635,155,480,635,0,192,39,153,192,0,53,33,33,20
TN-502,Knoxville/Knox County CoC,959,461,381,842,117,825,418,299,717,108,134,43,82,125,9,45,12,30,42,3,250,190,190,60
TN-503,Central Tennessee CoC,226,92,89,181,45,171,60,68,128,43,55,32,21,53,2,20,12,7,19,1,26,15,15,11
TN-504,Nashville-Davidson County CoC,"2,236","1,114",724,"1,838",398,"2,017","1,052",567,"1,619",398,219,62,157,219,0,96,27,69,96,0,"1,423","1,025","1,025",398
TN-506,Upper Cumberland CoC,"1,229",139,57,196,"1,033",591,120,35,155,436,638,19,22,41,597,297,7,4,11,286,153,62,62,91
TN-507,Jackson/West Tennessee CoC,"2,214",987,139,"1,126","1,088","2,022",938,101,"1,039",983,192,49,38,87,105,71,16,10,26,45,251,28,28,223
TN-509,Appalachian Regional CoC,840,564,77,641,199,743,522,36,558,185,97,42,41,83,14,30,15,12,27,3,68,37,37,31
TN-510,Murfreesboro/Rutherford County CoC,204,99,13,112,92,160,61,7,68,92,44,38,6,44,0,14,12,2,14,0,62,6,6,56
TN-512,"Morristown/Blount, Sevier, Campbell, Cocke Counties CoC",498,339,8,347,151,178,117,8,125,53,320,222,0,222,98,155,127,0,127,28,184,65,65,119
TX-500,San Antonio/Bexar County CoC,"2,690",728,855,"1,583","1,107","1,906",453,377,830,"1,076",784,275,478,753,31,256,81,166,247,9,612,298,298,314
TX-503,Austin/Travis County CoC,"2,641",870,548,"1,418","1,223","1,978",594,184,778,"1,200",663,276,364,640,23,215,73,135,208,7,529,179,179,350
TX-600,"Dallas City & County, Irving CoC","3,701","2,032","1,493","3,525",176,"2,225","1,514",547,"2,061",164,"1,476",518,946,"1,464",12,452,161,288,449,3,601,528,528,73
TX-601,"Fort Worth, Arlington/Tarrant County CoC","2,181","1,148",838,"1,986",195,"1,299",879,225,"1,104",195,882,269,613,882,0,281,81,200,281,0,209,147,147,62
TX-603,El Paso City & County CoC,"1,260",567,397,964,296,768,342,136,478,290,492,225,261,486,6,159,73,83,156,3,205,69,69,136
TX-604,Waco/McLennan County CoC,312,107,119,226,86,231,86,65,151,80,81,21,54,75,6,24,7,16,23,1,48,29,29,19
TX-607,Texas Balance of State CoC,"15,327","4,015","1,629","5,644","9,683","7,482","2,101",807,"2,908","4,574","7,845","1,914",822,"2,736","5,109","3,234",730,264,994,"2,240","1,743",602,602,"1,141"
TX-611,Amarillo CoC,566,306,133,439,127,335,238,4,242,93,231,68,129,197,34,71,22,33,55,16,86,48,48,38
TX-624,"Wichita Falls/Wise, Palo Pinto, Wichita, Archer Counties CoC",242,235,0,235,7,215,208,0,208,7,27,27,0,27,0,11,11,0,11,0,190,183,183,7
TX-700,"Houston, Pasadena, Conroe/Harris, Ft. Bend, Montgomery, Counties CoC","7,576","2,530","2,927","5,457","2,119","5,902","1,971","2,066","4,037","1,865","1,674",559,861,"1,420",254,561,180,317,497,64,"1,739",613,613,"1,126"
TX-701,"Bryan, College Station/Brazos Valley CoC",265,134,47,181,84,223,119,27,146,77,42,15,20,35,7,18,5,10,15,3,58,45,45,13
UT-500,Salt Lake City & County CoC,"1,811",852,847,"1,699",112,"1,050",592,346,938,112,761,260,501,761,0,288,83,205,288,0,376,264,264,112
UT-503,Utah Balance of State CoC,"1,685","1,083",503,"1,586",99,"1,015",619,297,916,99,670,464,206,670,0,208,147,61,208,0,228,129,129,99
UT-504,Provo/Mountainland CoC,299,145,110,255,44,177,103,30,133,44,122,42,80,122,0,41,16,25,41,0,96,52,52,44
VA-500,"Richmond/Henrico, Chesterfield, Hanover Counties CoC","1,150",433,645,"1,078",72,926,373,481,854,72,224,60,164,224,0,84,21,63,84,0,73,54,54,19
VA-501,"Norfolk, Chesapeake, Suffolk/Isle of Wight, Southampton Counties CoC",685,444,109,553,132,470,309,52,361,109,215,135,57,192,23,69,43,18,61,8,83,49,49,34
VA-502,"Roanoke City & County, Salem CoC",597,416,170,586,11,433,294,128,422,11,164,122,42,164,0,71,49,22,71,0,247,238,238,9
VA-503,Virginia Beach CoC,433,242,152,394,39,215,147,29,176,39,218,95,123,218,0,69,28,41,69,0,50,30,30,20
VA-504,Charlottesville CoC,199,135,50,185,14,161,124,23,147,14,38,11,27,38,0,12,4,8,12,0,88,77,77,11
VA-505,"Newport News, Hampton/Virginia Peninsula CoC",569,265,249,514,55,422,198,179,377,45,147,67,70,137,10,60,30,26,56,4,78,62,62,16
VA-507,Portsmouth CoC,303,133,60,193,110,194,88,20,108,86,109,45,40,85,24,36,13,14,27,9,67,35,35,32
VA-508,Lynchburg CoC,255,147,64,211,44,133,56,33,89,44,122,91,31,122,0,44,35,9,44,0,53,30,30,23
VA-513,"Harrisburg, Winchester/Western Virginia CoC",229,144,24,168,61,88,68,5,73,15,141,76,19,95,46,51,26,9,35,16,36,34,34,2
VA-514,"Fredericksburg/Spotsylvania, Stafford Counties CoC",202,66,29,95,107,140,37,3,40,100,62,29,26,55,7,20,9,8,17,3,52,7,7,45
VA-521,Virginia Balance of State CoC,881,389,210,599,282,426,201,55,256,170,455,188,155,343,112,154,64,49,113,41,193,75,75,118
VA-600,Arlington County CoC,511,169,135,304,207,322,100,15,115,207,189,69,120,189,0,56,22,34,56,0,138,52,52,86
VA-601,Fairfax County CoC,"1,730",642,959,"1,601",129,663,415,119,534,129,"1,067",227,840,"1,067",0,315,70,245,315,0,297,193,193,104
VA-602,Loudoun County CoC,143,67,41,108,35,49,22,3,25,24,94,45,38,83,11,28,14,11,25,3,19,7,7,12
VA-603,Alexandria CoC,335,180,123,303,32,200,125,43,168,32,135,55,80,135,0,43,16,27,43,0,76,52,52,24
VA-604,Prince William County CoC,630,223,169,392,238,224,114,4,118,106,406,109,165,274,132,135,31,58,89,46,71,39,39,32
VI-500,Virgin Islands CoC,471,40,36,76,395,430,5,30,35,395,41,35,6,41,0,18,15,3,18,0,369,4,4,365
VT-500,Vermont Balance of State CoC,649,245,279,524,125,394,122,174,296,98,255,123,105,228,27,84,41,32,73,11,73,33,33,40
VT-501,Burlington/Chittenden County CoC,565,350,183,533,32,299,156,119,275,24,266,194,64,258,8,109,75,30,105,4,61,46,46,15
WA-500,Seattle/King County CoC,"8,952","2,552","3,537","6,089","2,863","5,603","1,837",939,"2,776","2,827","3,349",715,"2,598","3,313",36,"1,028",204,811,"1,015",13,977,611,611,366
WA-501,Washington Balance of State CoC,"7,003","2,318","2,732","5,050","1,953","3,362","1,343",728,"2,071","1,291","3,641",975,"2,004","2,979",662,"1,232",349,641,990,242,666,362,362,304
WA-502,Spokane City & County CoC,"1,229",645,427,"1,072",157,673,412,146,558,115,556,233,281,514,42,174,70,83,153,21,270,190,190,80
WA-503,"Tacoma, Lakewood/Pierce County CoC","2,083",507,"1,346","1,853",230,748,322,224,546,202,"1,335",185,"1,122","1,307",28,398,50,338,388,10,321,155,155,166
WA-504,Everett/Snohomish County CoC,"2,356",343,903,"1,246","1,110","1,163",217,76,293,870,"1,193",126,827,953,240,399,44,277,321,78,217,154,154,63
WA-508,Vancouver/Clark County CoC,"1,159",349,578,927,232,537,148,247,395,142,622,201,331,532,90,234,67,137,204,30,158,136,136,22
WI-500,Wisconsin Balance of State CoC,"3,992","1,623","1,584","3,207",785,"1,588",859,476,"1,335",253,"2,404",764,"1,108","1,872",532,811,259,362,621,190,254,219,219,35
WI-501,Milwaukee City & County CoC,"1,537",638,679,"1,317",220,974,434,392,826,148,563,204,287,491,72,173,68,81,149,24,314,258,258,56
WI-502,Racine City & County CoC,354,154,199,353,1,250,128,121,249,1,104,26,78,104,0,31,6,25,31,0,11,11,11,0
WI-503,Madison/Dane County CoC,642,374,214,588,54,349,201,122,323,26,293,173,92,265,28,93,52,30,82,11,137,124,124,13
WV-500,"Wheeling, Weirton Area CoC",87,72,15,87,0,71,67,4,71,0,16,5,11,16,0,6,2,4,6,0,21,21,21,0
